Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20230110-4424-6B52133C8864_Sanction,2023-01-10,Sanction,-6.0,Material Conflict,Disasters,Bharatiya Janata Party,India,Political Party,Bjp,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal Government,IND,Delhi,2023-01-10,English,Ngec_Coder-Vers001-B1-Run-001
20230110-1333-063Ce4130938_Accuse,2023-01-10,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bjp,IND,Karnataka,2023-01-10,English,Ngec_Coder-Vers001-B1-Run-001
20230111-7396-021808F2260B_Accuse,2023-01-11,Accuse,-3.0,Verbal Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Prasad Yadav,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Bihar,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230111-2848-55293Bddcb2D_Accuse,2023-01-11,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Bharatiya Janata Party,India,Political Party,Bjp,IND,Sirhind,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230111-2344-5B1E1B277A1E_Retreat,2023-01-11,Retreat,6.5,Material Cooperation,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Bharatiya Janata Party,India,Political Party,Bjp,IND,Sirhind,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230111-2015-1Ac2F2735Caa_Retreat,2023-01-11,Retreat,6.5,Material Cooperation,,Narendra Modi,India,Prime Minister,Narendra Modi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Hyderabad,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230111-2344-5B1E1B277A1E_Sanction,2023-01-11,Sanction,-6.0,Material Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Bharatiya Janata Party,India,Political Party,Bjp,IND,Sirhind,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230116-7328-6D9142B38C21_Accuse,2023-01-16,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp,Congee,,Diet,Congress - Ruled States,IND,Karnataka,2023-01-16,English,Ngec_Coder-Vers001-B1-Run-001
20230116-5110-Bdc2Bec744Eb_Accuse,2023-01-16,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Delhi High Court,India,High Court,Delhi High Court,IND,Delhi,2023-01-16,English,Ngec_Coder-Vers001-B1-Run-001
20230116-2824-8C0339A775D8_Accuse,2023-01-16,Accuse,-3.0,Verbal Conflict,,Priyanka Gandhi,India,Secretary Of Civil,Priyanka Gandhi Vadra,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Karnataka,2023-01-16,English,Ngec_Coder-Vers001-B1-Run-001
20230117-2159-33Ce6321A9B5_Mobilize,2023-01-17,Mobilize,-5.5,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Chandigarh,2023-01-17,English,Ngec_Coder-Vers001-B1-Run-001
20230117-2159-33Ce6321A9B5_Concede,2023-01-17,Concede,4.5,Verbal Cooperation,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Chandigarh,2023-01-17,English,Ngec_Coder-Vers001-B1-Run-001
20230117-5462-B9Ceb388Bd00_Accuse,2023-01-17,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi High Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Delhi,2023-01-17,English,Ngec_Coder-Vers001-B1-Run-001
20230118-9595-F20429957572_Request,2023-01-18,Request,0.0,Verbal Conflict,Health,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Delhi,2023-01-18,English,Ngec_Coder-Vers001-B1-Run-001
20230118-0560-Cbe0984De580_Mobilize,2023-01-18,Mobilize,-5.5,Material Conflict,Election,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bjp,IND,Telangana,2023-01-18,English,Ngec_Coder-Vers001-B1-Run-001
20230119-3028-3B1134Dbdd97_Accuse,2023-01-19,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi High Court,Amanatullah Khan,India,Member Of The Legislature,Amanatullah Khan,IND,Delhi,2023-01-19,English,Ngec_Coder-Vers001-B1-Run-001
20230120-7667-90Ed62A89D11_Accuse,2023-01-20,Accuse,-3.0,Verbal Conflict,,Calcutta High Court,India,High Court,Calcutta High Court,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,IND,West Bengal,2023-01-20,English,Ngec_Coder-Vers001-B1-Run-001
20230120-5283-7Bd4Ad357554_Assault,2023-01-20,Assault,-9.0,Material Conflict,,Sachin Pilot,India,Member Of The Legislature,Sachin Pilot,Ashok Gehlot,India,Chief Minister,Ashok Gehlot Government,IND,Pali,2023-01-20,English,Ngec_Coder-Vers001-B1-Run-001
20230120-5283-7Bd4Ad357554_Accuse,2023-01-20,Accuse,-3.0,Verbal Conflict,,Sachin Pilot,India,Member Of The Legislature,Sachin Pilot,Ashok Gehlot,India,Chief Minister,Ashok Gehlot Government,IND,Pali,2023-01-20,English,Ngec_Coder-Vers001-B1-Run-001
20230121-6792-465Ed66C633D_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Congee,,Diet,Congress Government,IND,Rajasthan,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-5576-9Ad982F22F73_Sanction,2023-01-21,Sanction,-6.0,Material Conflict,Human_Rights | Diplomatic | Migration,Bharatiya Janata Party,India,Political Party,Bjp,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Jammu,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-3841-C338Ee7833A2_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,West Bengal,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-3841-C338Ee7833A2_Coerce_Arrest,2023-01-21,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,West Bengal,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-1814-Dfb6F696Dc7E_Coerce_Arrest,2023-01-21,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,Kolkata,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-6305-Deedc7Ebe931_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,Election | Disasters | Environment,Kamal Nath,India,"Previously Held A Gov Role, So Coded As Eli.",Kamal Nath,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Tikamgarh District,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-6675-09Aac41290C9_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,West Bengal,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-1467-9E207D733Bcd_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,Religion_Ethnicity,Giriraj Singh,India,"Local Government, Rural Development And Cooperatives Minister",Giriraj Singh,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230121-7616-C943Aad17436_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,Election,Priyanka Gandhi,India,Secretary Of Civil,Priyanka Gandhi Vadra,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bengaluru,2023-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20230123-6936-97Cc96E1F876_Accuse,2023-01-23,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,IND,Bengaluru,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230123-3290-F3A110C4B9Ca_Threaten,2023-01-23,Threaten,-3.5,Verbal Conflict,,Mallikarjun Kharge,India,Member Of Parliament,Mallikarjun Kharge,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Ladakh,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230123-6936-97Cc96E1F876_Protest_Demo,2023-01-23,Protest,-5.0,Material Conflict,Election,Congee,,Diet,The Congress,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bengaluru,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230123-2919-C53A4C90E417_Accuse,2023-01-23,Accuse,-3.0,Verbal Conflict,Election,Congee,,Diet,Opposition Congress,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Bengaluru,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230123-3959-8Db656F19314_Sanction_Convict,2023-01-23,Sanction,-6.0,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Bihar,India,Government,Bihar Government,IND,New Delhi,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230123-6872-2511741E2933_Accuse,2023-01-23,Accuse,-3.0,Verbal Conflict,Cyber,J. P. Nadda,India,"Previously Held A Gov Role, So Coded As Eli.",J.P. Nadda,Congee,,Diet,Congress,IND,Rajasthan,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230124-9568-0Eb494Da2C6D_Accuse,2023-01-24,Accuse,-3.0,Verbal Conflict,Military,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Rajasthan 'S Dausa,2023-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20230124-5462-1D4C6626267C_Accuse,2023-01-24,Accuse,-3.0,Verbal Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Anubrata Mondal,India,President Of Parliament,Anubrata Mondal,IND,West Bengal,2023-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20230125-9077-76Eeda8B4Ab6_Accuse,2023-01-25,Accuse,-3.0,Verbal Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Partha Chatterjee (Politician),India,Member Of The Legislature,Partha Chatterjee,IND,West Bengal,2023-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20230125-3124-8998737C9B90_Sanction_Convict,2023-01-25,Sanction,-6.0,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Navjot Singh Sidhu,India,"Previously Held A Gov Role, So Coded As Eli.",Navjot Singh Sidhu,IND,Patiala Central Jail,2023-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20230125-1929-Cd5Cd99A3583_Sanction_Convict,2023-01-25,Sanction,-6.0,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Navjot Singh Sidhu,India,"Previously Held A Gov Role, So Coded As Eli.",Navjot Singh Sidhu,IND,Patiala Central Jail,2023-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20230127-6540-705D1Ffe61B2_Coerce_Arrest,2023-01-27,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,West Bengal,2023-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20230127-3487-171D387Cb86D_Assault,2023-01-27,Assault,-9.0,Material Conflict,,Congee,,Diet,Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Jammu; Kashmir,2023-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20230128-4656-B1777B08551F_Accuse,2023-01-28,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Kashmir; Jammu,2023-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20230128-9167-3442Bec44490_Accuse,2023-01-28,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Jammu; Kashmir,2023-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20230128-5622-Bee2552D784F_Accuse,2023-01-28,Accuse,-3.0,Verbal Conflict,Election,Sharad Pawar,India,Chairman Of The Council Of Ministers,Sharad Pawar,Bharatiya Janata Party,India,Political Party,Bjp,IND,Karnataka,2023-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20230129-1049-C99520Bdd637_Threaten,2023-01-29,Threaten,-3.5,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Aam Aadmi Party,India,Political Party,Aam Aadmi Party ( Aap)-Led Government,IND,Delhi,2023-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20230129-1691-64Aa035218F7_Retreat,2023-01-29,Retreat,6.5,Material Cooperation,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren Government,IND,Ranchi,2023-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20230129-1691-64Aa035218F7_Sanction,2023-01-29,Sanction,-6.0,Material Conflict,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren Government,IND,Ranchi,2023-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20230129-1049-C99520Bdd637_Accuse,2023-01-29,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Aam Aadmi Party,India,Political Party,Aam Aadmi Party ( Aap)-Led Government,IND,Delhi,2023-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20230129-9220-Fc86969Fb7Ce_Accuse,2023-01-29,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Ladakh,2023-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20230130-2051-6Ad583B3Ce57_Accuse,2023-01-30,Accuse,-3.0,Verbal Conflict,,Punjab,Pakistan,Region,Punjab Vigilance Bureau,Kushaldeep Singh Dhillon,India,Politician,Kushaldeep Singh Dhillon,IND,Faridkot,2023-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20230130-2051-6Ad583B3Ce57_Request,2023-01-30,Request,0.0,Verbal Conflict,,Punjab,Pakistan,Region,Punjab Vigilance Bureau,Kushaldeep Singh Dhillon,India,Politician,Kushaldeep Singh Dhillon,IND,Faridkot,2023-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20230130-9162-C47A4501Aa83_Sanction_Convict,2023-01-30,Sanction,-6.0,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2023-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20230130-5531-2441B7C06348_Accuse,2023-01-30,Accuse,-3.0,Verbal Conflict,,Punjab,Pakistan,Region,Punjab Vigilance Bureau,Kushaldeep Singh Dhillon,India,Politician,Kushaldeep Singh Dhillon,IND,Faridkot,2023-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20230130-5531-2441B7C06348_Request,2023-01-30,Request,0.0,Verbal Conflict,,Punjab,Pakistan,Region,Punjab Vigilance Bureau,Kushaldeep Singh Dhillon,India,Politician,Kushaldeep Singh Dhillon,IND,Faridkot,2023-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20230131-4389-9E614Ef32Bf1_Request,2023-01-31,Request,0.0,Verbal Conflict,,Calcutta High Court,India,High Court,Calcutta High Court,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,IND,Calcutta,2023-01-31,English,Ngec_Coder-Vers001-B1-Run-001
20230201-9999-737A704Cafd9_Accuse,2023-02-01,Accuse,-3.0,Verbal Conflict,Cyber,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,Bengal,2023-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20230201-9999-737A704Cafd9_Coerce_Arrest,2023-02-01,Coerce,-7.0,Material Conflict,Cyber,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,Bengal,2023-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20230201-8986-9Db67571Fa14_Accuse,2023-02-01,Accuse,-3.0,Verbal Conflict,,Banwarilal Purohit,India,Governor,Banwarilal Purohit,Bhagwant Mann,India,Chief Minister,Bhagwant Mann - Led State Government,IND,Punjab,2023-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20230201-4190-3597500Da89B_Accuse,2023-02-01,Accuse,-3.0,Verbal Conflict,,Banwarilal Purohit,India,Governor,Banwarilal Purohit,Bhagwant Mann,India,Chief Minister,Bhagwant Mann - Led State Government,IND,Pathankot,2023-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20230202-3443-475A896Be774_Accuse,2023-02-02,Accuse,-3.0,Verbal Conflict,Health,Ashok Gehlot,India,Chief Minister,Ashok Gehlot,Bharatiya Janata Party,India,Political Party,Bjp,IND,Kerala,2023-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20230202-2173-D7374D7234D3_Accuse,2023-02-02,Accuse,-3.0,Verbal Conflict,,Supreme Court Of The United Kingdom,United Kingdom,Court Of Appeals,The Supreme Court,Supreme Court,,Court Supreme,Supreme Court,IND,Mumbai,2023-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20230203-2663-925Ff220F0Af_Accuse,2023-02-03,Accuse,-3.0,Verbal Conflict,,Mayawati,India,Party President,Mayawati,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Lucknow,2023-02-03,English,Ngec_Coder-Vers001-B1-Run-001
20230203-3020-4E32E636A641_Coerce_Arrest,2023-02-03,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Kunal Ghosh,India,Journalist,Kuntal Ghosh,IND,West Bengal,2023-02-03,English,Ngec_Coder-Vers001-B1-Run-001
20230203-7803-D31Ecc1B5E24_Accuse,2023-02-03,Accuse,-3.0,Verbal Conflict,,Jharkhand High Court,,High Court,Jharkhand High Court,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Jharkhand,2023-02-03,English,Ngec_Coder-Vers001-B1-Run-001
20230204-4977-2412Eee32A00_Accuse,2023-02-04,Accuse,-3.0,Verbal Conflict,,Mayawati,India,Party President,Mayawati,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Lucknow,2023-02-04,English,Ngec_Coder-Vers001-B1-Run-001
20230204-9160-C352360960D2_Accuse,2023-02-04,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Karnataka,2023-02-04,English,Ngec_Coder-Vers001-B1-Run-001
20230204-4653-43Fff3D5Abed_Sanction_Convict,2023-02-04,Sanction,-6.0,Material Conflict,,Delhi High Court,India,High Court,Delhi Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Delhi,2023-02-04,English,Ngec_Coder-Vers001-B1-Run-001
20230204-4653-43Fff3D5Abed_Retreat,2023-02-04,Retreat,6.5,Material Cooperation,,Delhi High Court,India,High Court,Delhi Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Delhi,2023-02-04,English,Ngec_Coder-Vers001-B1-Run-001
20230204-8364-19E93Eddd474_Accuse,2023-02-04,Accuse,-3.0,Verbal Conflict,,Basavaraj Bommai,,Chief Minister,Basavaraj Bommai,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,IND,Karnataka,2023-02-04,English,Ngec_Coder-Vers001-B1-Run-001
20230204-8951-B35299Aa153E_Accuse,2023-02-04,Accuse,-3.0,Verbal Conflict,,Keshav Prasad Maurya,India,Deputy Prime Minister,Keshav Prasad Maurya,Akhilesh Yadav,India,Leader Of The Opposition,Akhilesh Yadav,IND,Unnao,2023-02-04,English,Ngec_Coder-Vers001-B1-Run-001
20230205-0072-1439E57551Ea_Accuse,2023-02-05,Accuse,-3.0,Verbal Conflict,Election,Basavaraj Bommai,,Chief Minister,Basavaraj Bommai,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Karnataka,2023-02-05,English,Ngec_Coder-Vers001-B1-Run-001
20230205-9562-Cc785B4Eb4Af_Accuse,2023-02-05,Accuse,-3.0,Verbal Conflict,,Akhilesh Yadav,India,Leader Of The Opposition,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Agra,2023-02-05,English,Ngec_Coder-Vers001-B1-Run-001
20230205-7815-464Ec4Bfd338_Accuse,2023-02-05,Accuse,-3.0,Verbal Conflict,,Akhilesh Yadav,India,Leader Of The Opposition,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,The Bjp,IND,Agra,2023-02-05,English,Ngec_Coder-Vers001-B1-Run-001
20230205-4021-48F6Eb478796_Accuse,2023-02-05,Accuse,-3.0,Verbal Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Bihar,2023-02-05,English,Ngec_Coder-Vers001-B1-Run-001
20230205-3189-F61Ea4F7D6B9_Accuse,2023-02-05,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Mamata Banerjee,India,"Previously Held A Gov Role, So Coded As Eli",Mamata Banerjee,IND,West Bengal,2023-02-05,English,Ngec_Coder-Vers001-B1-Run-001
20230206-3813-Ceb9E6198C72_Accuse,2023-02-06,Accuse,-3.0,Verbal Conflict,Election,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Karnataka,2023-02-06,English,Ngec_Coder-Vers001-B1-Run-001
20230206-1890-06A774F4Da5B_Accuse,2023-02-06,Accuse,-3.0,Verbal Conflict,Military | Election,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,Narendra Modi,India,Prime Minister,Narendra Modi,IND,Karnataka State,2023-02-06,English,Ngec_Coder-Vers001-B1-Run-001
20230207-4466-3635424098D9_Accuse,2023-02-07,Accuse,-3.0,Verbal Conflict,,Sukhvinder Singh Sukhu,India,Legislative Assembly,Sukhvinder Singh Sukhu,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Una,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230207-8643-0B6Ba23C7291_Accuse,2023-02-07,Accuse,-3.0,Verbal Conflict,,Sukhvinder Singh Sukhu,India,Legislative Assembly,Sukhvinder Singh Sukhu,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Una,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230207-4645-F123D0Cbfc80_Accuse,2023-02-07,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Lok Sabha,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230207-0981-060Ac1Cfc190_Accuse,2023-02-07,Accuse,-3.0,Verbal Conflict,,Sukhvinder Singh Sukhu,India,Legislative Assembly,Sukhvinder Singh Sukhu,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Una,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230207-0840-D4Ef737A9737_Accuse,2023-02-07,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Lok Sabha,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230207-2962-Afadcbc50F2F_Coerce_Arrest,2023-02-07,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Partha Chatterjee (Politician),India,Member Of The Legislature,Partha Chatterjee,IND,West Bengal,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230207-2586-164A5346207D_Accuse,2023-02-07,Accuse,-3.0,Verbal Conflict,,Bhupinder Singh Hooda,India,Member Of The Legislature,Bhupinder Singh Hooda,Bharatiya Janata Party,India,Political Party,Bjp - Jjp Government,IND,Haryana,2023-02-07,English,Ngec_Coder-Vers001-B1-Run-001
20230208-4601-7C477Ea8252C_Accuse,2023-02-08,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Telangana High Court,India,High Court,Telangana High Court,IND,Telangana,2023-02-08,English,Ngec_Coder-Vers001-B1-Run-001
20230208-7570-9B2793801300_Accuse,2023-02-08,Accuse,-3.0,Verbal Conflict,,Mallikarjun Kharge,India,Member Of Parliament,Mallikarjun Kharge,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Rajya Sabha,2023-02-08,English,Ngec_Coder-Vers001-B1-Run-001
20230209-4130-A8F97Db3F8Ad_Request,2023-02-09,Request,0.0,Verbal Conflict,Election,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Government Of Haryana,India,Council Of State,Haryana Government,IND,Punjab; Haryana,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230209-4130-A8F97Db3F8Ad_Accuse,2023-02-09,Accuse,-3.0,Verbal Conflict,Election,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Government Of Haryana,India,Council Of State,Haryana Government,IND,Punjab; Haryana,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230209-8922-Ff5F14907E3E_Accuse,2023-02-09,Accuse,-3.0,Verbal Conflict,Election,Haryana; Punjab,India; Pakistan,State; Region,Haryana Court; Punjab Court,Government Of Haryana,India,Council Of State,Haryana Government,IND,Haryana; Punjab,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230209-3995-8236B2347D69_Accuse,2023-02-09,Accuse,-3.0,Verbal Conflict,,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,Congee,,Diet,Congress,IND,Rajya Sabha,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230209-7258-38Cab6D68F43_Accuse,2023-02-09,Accuse,-3.0,Verbal Conflict,Election,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,Congee,,Diet,Congress,IND,Rajya Sabha,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230209-3751-B410B04C2A79_Accuse,2023-02-09,Accuse,-3.0,Verbal Conflict,,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,Congee,,Diet,Congress,IND,Rajya Sabha,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230209-0020-Da8A8726F73A_Accuse,2023-02-09,Accuse,-3.0,Verbal Conflict,,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,Congee,,Diet,Congress,IND,Rajya Sabha,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
